id_ville,ville,url,hotels,Lien,Score
8,Strasbourg,https://www.booking.com/searchresults.fr.html?ss=Strasbourg,Hôtel Du Dragon,https://www.booking.com/hotel/fr/du-dragon.fr.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGhNiAEBmAEzuAEKyAEF2AED6AEB-AEBiAIBqAIBuAKdrt3EBsACAdICJDExYmVhNDNmLTQzYWUtNDhmMC1hYjUxLWMzZTNjYWQyZjBkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=551f63ce1a360242&srepoch=1754748703&from=searchresults,8.6
8,Strasbourg,https://www.booking.com/searchresults.fr.html?ss=Strasbourg,LIFE VOYAGE & SPA - Strasbourg's City Center Luxury Experience,https://www.booking.com/hotel/fr/life-voyage-amp-spa-by-life-renaissance.fr.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGhNiAEBmAEzuAEKyAEF2AED6AEB-AEBiAIBqAIBuAKdrt3EBsACAdICJDExYmVhNDNmLTQzYWUtNDhmMC1hYjUxLWMzZTNjYWQyZjBkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=551f63ce1a360242&srepoch=1754748703&from=searchresults,9.0
8,Strasbourg,https://www.booking.com/searchresults.fr.html?ss=Strasbourg,Lagrange Apart’Hotel Strasbourg Wilson,https://www.booking.com/hotel/fr/lagrange-city-strasbourg.fr.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGhNiAEBmAEzuAEKyAEF2AED6AEB-AEBiAIBqAIBuAKdrt3EBsACAdICJDExYmVhNDNmLTQzYWUtNDhmMC1hYjUxLWMzZTNjYWQyZjBkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=551f63ce1a360242&srepoch=1754748703&from=searchresults,8.0
8,Strasbourg,https://www.booking.com/searchresults.fr.html?ss=Strasbourg,Aparthotel Adagio Strasbourg Place Kleber,https://www.booking.com/hotel/fr/adagio-city-aparthotel-strasbourg-place-kleber.fr.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGhNiAEBmAEzuAEKyAEF2AED6AEB-AEBiAIBqAIBuAKdrt3EBsACAdICJDExYmVhNDNmLTQzYWUtNDhmMC1hYjUxLWMzZTNjYWQyZjBkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=551f63ce1a360242&srepoch=1754748703&from=searchresults,8.1
8,Strasbourg,https://www.booking.com/searchresults.fr.html?ss=Strasbourg,Hôtel de l'Europe by HappyCulture,https://www.booking.com/hotel/fr/leurope.fr.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGhNiAEBmAEzuAEKyAEF2AED6AEB-AEBiAIBqAIBuAKdrt3EBsACAdICJDExYmVhNDNmLTQzYWUtNDhmMC1hYjUxLWMzZTNjYWQyZjBkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=551f63ce1a360242&srepoch=1754748703&from=searchresults,8.4
8,Strasbourg,https://www.booking.com/searchresults.fr.html?ss=Strasbourg,HANNONG Hotel & Wine Bar,https://www.booking.com/hotel/fr/tihannong.fr.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGhNiAEBmAEzuAEKyAEF2AED6AEB-AEBiAIBqAIBuAKdrt3EBsACAdICJDExYmVhNDNmLTQzYWUtNDhmMC1hYjUxLWMzZTNjYWQyZjBkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=551f63ce1a360242&srepoch=1754748703&from=searchresults,8.7
8,Strasbourg,https://www.booking.com/searchresults.fr.html?ss=Strasbourg,Hôtel le Grillon,https://www.booking.com/hotel/fr/grillonstrasbourg.fr.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGhNiAEBmAEzuAEKyAEF2AED6AEB-AEBiAIBqAIBuAKdrt3EBsACAdICJDExYmVhNDNmLTQzYWUtNDhmMC1hYjUxLWMzZTNjYWQyZjBkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=551f63ce1a360242&srepoch=1754748703&from=searchresults,8.4
8,Strasbourg,https://www.booking.com/searchresults.fr.html?ss=Strasbourg,LIFE RENAISSANCE - New Concept - Place Kléber,https://www.booking.com/hotel/fr/life-renaissance-new-concept.fr.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGhNiAEBmAEzuAEKyAEF2AED6AEB-AEBiAIBqAIBuAKdrt3EBsACAdICJDExYmVhNDNmLTQzYWUtNDhmMC1hYjUxLWMzZTNjYWQyZjBkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=551f63ce1a360242&srepoch=1754748703&from=searchresults,8.7
8,Strasbourg,https://www.booking.com/searchresults.fr.html?ss=Strasbourg,Hotel des Vosges BW Premier Collection,https://www.booking.com/hotel/fr/des-vosges.fr.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGhNiAEBmAEzuAEKyAEF2AED6AEB-AEBiAIBqAIBuAKdrt3EBsACAdICJDExYmVhNDNmLTQzYWUtNDhmMC1hYjUxLWMzZTNjYWQyZjBkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=551f63ce1a360242&srepoch=1754748703&from_sustainable_property_sr=1&from=searchresults,8.6
8,Strasbourg,https://www.booking.com/searchresults.fr.html?ss=Strasbourg,Hôtel Garrigae Villa La Florangerie - SPA & Piscine,https://www.booking.com/hotel/fr/villa-novarina.fr.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGhNiAEBmAEzuAEKyAEF2AED6AEB-AEBiAIBqAIBuAKdrt3EBsACAdICJDExYmVhNDNmLTQzYWUtNDhmMC1hYjUxLWMzZTNjYWQyZjBkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=551f63ce1a360242&srepoch=1754748703&from_sustainable_property_sr=1&from=searchresults,8.8
8,Strasbourg,https://www.booking.com/searchresults.fr.html?ss=Strasbourg,Hôtel & Spa Le Bouclier D'or,https://www.booking.com/hotel/fr/le-bouclier-d-or.fr.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGhNiAEBmAEzuAEKyAEF2AED6AEB-AEBiAIBqAIBuAKdrt3EBsACAdICJDExYmVhNDNmLTQzYWUtNDhmMC1hYjUxLWMzZTNjYWQyZjBkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=551f63ce1a360242&srepoch=1754748703&from=searchresults,9.2
8,Strasbourg,https://www.booking.com/searchresults.fr.html?ss=Strasbourg,Hotel Beaucour,https://www.booking.com/hotel/fr/beaucour.fr.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGhNiAEBmAEzuAEKyAEF2AED6AEB-AEBiAIBqAIBuAKdrt3EBsACAdICJDExYmVhNDNmLTQzYWUtNDhmMC1hYjUxLWMzZTNjYWQyZjBkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=551f63ce1a360242&srepoch=1754748703&from=searchresults,8.8
8,Strasbourg,https://www.booking.com/searchresults.fr.html?ss=Strasbourg,Le Grand Hotel,https://www.booking.com/hotel/fr/legrandhotel.fr.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGhNiAEBmAEzuAEKyAEF2AED6AEB-AEBiAIBqAIBuAKdrt3EBsACAdICJDExYmVhNDNmLTQzYWUtNDhmMC1hYjUxLWMzZTNjYWQyZjBkZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=551f63ce1a360242&srepoch=1754748703&from_sustainable_property_sr=1&from=searchresults,8.5
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,Domaine du Haut-Koenigsbourg,https://www.booking.com/hotel/fr/les-chambres-du-haut-koenigsbourg.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,8.3
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,La forêt Enchantée - Cozy Immo,https://www.booking.com/hotel/fr/la-foret-enchantee-cozy-immo.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,9.7
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,Au pied du Château,https://www.booking.com/hotel/fr/au-pied-du-chateau-orschwiller.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,10.0
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,Chambres d'Hôtes Le Domaine des Remparts,https://www.booking.com/hotel/fr/le-domaine-des-remparts.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,8.8
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,Logis Hotel Le Parc & Spa,https://www.booking.com/hotel/fr/logis-le-parc-st-hippolyte.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,8.8
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,Le Manoir des Sens - Forêt de Bergheim,https://www.booking.com/hotel/fr/la-sapiniere-thannenkirch.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,9.2
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,Les Chambres du Beau Regard,https://www.booking.com/hotel/fr/les-chambres-du-beau-regard.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,9.4
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,"Gîte ""AU CADRAN SOLAIRE""",https://www.booking.com/hotel/fr/gite-au-cadran-solaire.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,9.1
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,Hotel Elisabeth,https://www.booking.com/hotel/fr/elisabeth.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,8.2
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,Hôtel du Haut Koenigsbourg- entre vignes et château,https://www.booking.com/hotel/fr/le-haut-koenigsbourg.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,9.2
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,Chalet Les Prés,https://www.booking.com/hotel/fr/chalet-les-pres.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,9.5
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,Hotel Restaurant Dontenville,https://www.booking.com/hotel/fr/dontenville.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,8.4
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,Hôtel le Saint Nicolas,https://www.booking.com/hotel/fr/ha-tel-le-saint-nicolas.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,8.4
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,Hôtel Val-Vignes Colmar Haut-Koenigsbourg  The Originals Relais,https://www.booking.com/hotel/fr/val-vignes.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,8.6
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,"Appartements duplex 3 et 4 personnes - Climatisation - Village élu parmi les ""Plus Beaux Villages de France"" - Route des Vins - Centre Alsace",https://www.booking.com/hotel/fr/beigheim-centre-spacieux-fibre.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,8.8
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,L'éclos des vignes - Appartements haut de gamme avec Spa,https://www.booking.com/hotel/fr/gite-les-amandiers.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,8.8
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,Gîte Binnert Bader,https://www.booking.com/hotel/fr/au-muenchberg.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,9.0
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,Gites & Camping on the Route des Vins,https://www.booking.com/hotel/fr/gites-amp-camping-on-the-route-des-vins.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,8.2
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,Le chalet des bois,https://www.booking.com/hotel/fr/le-chalet-des-bois-lalaye1.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from_sustainable_property_sr=1&from=searchresults,9.6
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,Hôtel Le Mittelwihr,https://www.booking.com/hotel/fr/le-mittelwihr.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,8.8
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,La Maison de juliette,https://www.booking.com/hotel/fr/la-maison-de-juliette-st-hippolyte.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,8.2
9,Château du Haut-Kœnigsbourg,https://www.booking.com/searchresults.fr.html?ss=Château du Haut-Kœnigsbourg,La maison de Tania,https://www.booking.com/hotel/fr/la-maison-de-tania.fr.html?aid=304142&label=gen173nr-10CAQoggJCJHNlYXJjaF9jaMOidGVhdSBkdSBoYXV0LWvFk25pZ3Nib3VyZ0gNWARoTYgBAZgBM7gBCsgBBdgBA-gBAfgBAYgCAagCAbgCn67dxAbAAgHSAiQzODdjYjg0Yy0xMTYzLTRiMWEtOTIwZS04ZWU0NWQ2NjBmZmHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=797d63cf7eef054f&srepoch=1754748704&from=searchresults,9.2
